journey_key,customer_key,product_key,date_key,stage,action,duration,visit_count,duration_bucket
2693,41,17,84,ProductPage,Click,133.0,1,Long
2694,47,7,999,ProductPage,Click,266.0,1,Long
2695,90,11,489,Homepage,View,120.0,1,Medium
2696,1,3,952,ProductPage,View,110.0,1,Medium
2697,76,9,873,Homepage,Click,191.0,1,Long
2698,3,14,490,Homepage,View,298.0,1,Long
2699,45,19,961,ProductPage,View,14.0,1,Short
2700,70,2,148,ProductPage,View,199.0,1,Long
2701,57,1,518,Homepage,View,239.0,1,Long
2702,68,17,622,ProductPage,View,91.0,1,Medium
2703,53,7,302,Checkout,Drop-off,,1,Long
2704,10,5,510,Homepage,View,265.0,1,Long
2705,52,12,937,ProductPage,View,10.0,1,Short
2706,72,14,85,Checkout,Drop-off,,1,Long
2707,28,8,551,Homepage,Click,298.0,1,Long
2708,12,20,1126,Checkout,Purchase,33.0,1,Medium
2709,47,11,407,Homepage,Click,98.0,1,Medium
2710,95,11,43,ProductPage,Click,87.0,1,Medium
2711,20,14,630,Homepage,View,76.0,1,Medium
2712,29,19,866,ProductPage,View,207.0,1,Long
2713,9,6,933,Homepage,View,45.0,1,Medium
2714,72,18,86,Homepage,Click,221.0,1,Long
2715,79,11,639,ProductPage,Click,206.0,1,Long
2716,94,16,341,Homepage,Click,93.0,1,Medium
2717,14,12,92,Homepage,View,291.0,1,Long
2718,68,2,972,ProductPage,View,153.0,1,Long
2719,20,5,691,Homepage,View,297.0,1,Long
2720,26,6,1030,Homepage,Click,119.0,1,Medium
2721,56,8,1016,Homepage,View,67.0,1,Medium
2722,76,17,637,Homepage,View,222.0,1,Long
2723,68,6,973,ProductPage,View,140.0,1,Long
2724,84,3,999,Checkout,Drop-off,,1,Long
2725,72,1,1013,Homepage,View,209.0,1,Long
2726,94,19,1017,Homepage,Click,144.0,1,Long
2727,50,14,988,Homepage,View,13.0,1,Short
2728,15,4,43,Homepage,Click,239.0,1,Long
2729,64,4,1105,Homepage,Click,75.0,1,Medium
2730,32,18,174,Homepage,Click,163.0,1,Long
2731,85,3,690,Homepage,Click,177.0,1,Long
2732,12,9,661,ProductPage,Click,123.0,1,Long
2733,55,8,454,Checkout,Purchase,41.0,1,Medium
2734,68,9,483,ProductPage,View,71.0,1,Medium
2735,57,1,155,Checkout,Drop-off,,1,Long
2736,74,14,382,ProductPage,View,26.0,1,Short
2737,47,17,267,Homepage,Click,145.0,1,Long
2738,29,15,272,ProductPage,Click,186.0,1,Long
2739,64,13,601,ProductPage,Click,266.0,1,Long
2740,80,9,166,Homepage,Click,140.0,1,Long
2741,100,19,42,Checkout,Purchase,185.0,1,Long
2742,8,13,82,Homepage,Click,292.0,1,Long
2743,41,1,40,Checkout,Purchase,201.0,1,Long
2744,85,6,194,ProductPage,View,54.0,1,Medium
2745,2,7,453,Homepage,Click,203.0,1,Long
2746,80,7,89,Checkout,Purchase,144.0,1,Long
2747,77,2,1012,ProductPage,View,197.0,1,Long
2748,82,13,1044,ProductPage,View,175.0,1,Long
2749,41,13,975,Checkout,Drop-off,,1,Long
2750,8,19,510,Homepage,View,40.0,1,Medium
2751,42,11,104,Checkout,Drop-off,,1,Long
2752,55,14,959,ProductPage,View,287.0,1,Long
2753,35,16,917,ProductPage,View,138.0,1,Long
2754,85,11,1028,Homepage,View,136.0,1,Long
2755,26,7,403,ProductPage,View,157.0,1,Long
2756,86,5,387,ProductPage,View,25.0,1,Short
2757,4,9,811,Homepage,View,28.0,1,Short
2758,66,8,1057,Homepage,Click,207.0,1,Long
2759,81,3,632,Homepage,View,288.0,1,Long
2760,48,12,923,ProductPage,View,45.0,1,Medium
2761,61,14,625,Homepage,Click,44.0,1,Medium
2762,39,1,353,Homepage,View,108.0,1,Medium
2763,30,10,448,Homepage,Click,222.0,1,Long
2764,91,6,159,ProductPage,Click,130.0,1,Long
2765,26,16,210,ProductPage,Click,32.0,1,Medium
2766,95,13,542,Homepage,Click,255.0,1,Long
2767,57,10,541,ProductPage,Click,246.0,1,Long
2768,37,19,189,ProductPage,Click,271.0,1,Long
2769,70,17,325,ProductPage,Click,56.0,1,Medium
2770,27,8,427,Checkout,Purchase,251.0,1,Long
2771,28,15,1004,ProductPage,View,217.0,1,Long
2772,98,1,1008,ProductPage,View,143.0,1,Long
2773,23,4,989,ProductPage,View,79.0,1,Medium
2774,96,15,752,ProductPage,View,140.0,1,Long
2775,86,8,596,Homepage,View,194.0,1,Long
2776,12,17,567,Homepage,View,116.0,1,Medium
2777,35,20,451,Checkout,Drop-off,,1,Long
2778,77,12,369,ProductPage,View,35.0,1,Medium
2779,11,14,536,Homepage,View,39.0,1,Medium
2780,80,14,695,Homepage,Click,158.0,1,Long
2781,53,5,1063,Homepage,View,101.0,1,Medium
2782,32,13,311,Checkout,Drop-off,,1,Long
2783,6,8,62,ProductPage,View,16.0,1,Short
2784,88,2,553,ProductPage,View,56.0,1,Medium
2785,80,18,638,Checkout,Drop-off,,1,Long
2786,47,14,645,ProductPage,View,54.0,1,Medium
2787,7,8,964,Homepage,Click,91.0,1,Medium
2788,31,2,956,Homepage,View,12.0,1,Short
2789,62,14,537,Homepage,View,114.0,1,Medium
2790,24,6,613,Homepage,View,220.0,1,Long
2791,36,20,91,Checkout,Drop-off,,1,Long
2792,42,2,1107,ProductPage,View,255.0,1,Long
2793,90,5,877,Homepage,View,154.0,1,Long
2794,72,4,843,ProductPage,View,282.0,1,Long
2795,69,7,253,Checkout,Drop-off,,1,Long
2796,69,7,907,Checkout,Drop-off,,1,Long
2797,54,4,510,Homepage,Click,213.0,1,Long
2798,49,3,217,Checkout,Purchase,147.0,1,Long
2799,26,14,658,Homepage,View,186.0,1,Long
2800,58,8,522,ProductPage,View,263.0,1,Long
2801,18,15,927,Checkout,Drop-off,,1,Long
2802,3,3,51,Homepage,View,131.0,1,Long
2803,76,13,511,ProductPage,View,136.0,1,Long
2804,88,15,736,ProductPage,View,160.0,1,Long
2805,28,9,1094,Checkout,Drop-off,,1,Long
2806,79,18,576,ProductPage,View,188.0,1,Long
2807,73,19,161,ProductPage,View,215.0,1,Long
2808,70,17,309,Checkout,Drop-off,,1,Long
2809,80,20,651,Homepage,View,249.0,1,Long
2810,46,2,976,Homepage,Click,136.0,1,Long
2811,70,16,903,ProductPage,Click,110.0,1,Medium
2812,3,17,941,Checkout,Purchase,71.0,1,Medium
2813,65,11,407,ProductPage,View,186.0,1,Long
2814,9,13,99,ProductPage,View,78.0,1,Medium
2815,26,11,455,ProductPage,View,108.0,1,Medium
2816,42,3,627,Homepage,Click,195.0,1,Long
2817,46,5,487,Homepage,View,152.0,1,Long
2818,32,4,288,Homepage,Click,155.0,1,Long
2819,40,5,906,Homepage,Click,299.0,1,Long
2820,45,5,1074,ProductPage,Click,69.0,1,Medium
2821,37,12,201,Checkout,Purchase,134.0,1,Long
2822,44,4,855,Homepage,View,296.0,1,Long
2823,41,19,287,Checkout,Drop-off,,1,Long
2824,42,18,718,Homepage,View,230.0,1,Long
2825,60,18,760,ProductPage,View,273.0,1,Long
2826,83,1,236,Homepage,View,150.0,1,Long
2827,58,7,692,Homepage,Click,208.0,1,Long
2828,33,3,802,Checkout,Drop-off,,1,Long
2829,79,2,1070,ProductPage,View,76.0,1,Medium
2830,40,17,330,ProductPage,View,122.0,1,Long
2831,23,14,609,Checkout,Drop-off,,1,Long
2832,40,1,42,Homepage,View,103.0,1,Medium
2833,43,2,794,ProductPage,View,225.0,1,Long
2834,29,17,967,Homepage,Click,68.0,1,Medium
2835,41,13,948,Homepage,View,200.0,1,Long
2836,3,14,949,ProductPage,View,200.0,1,Long
2837,75,3,195,ProductPage,View,195.0,1,Long
2838,29,6,540,ProductPage,View,93.0,1,Medium
2839,21,18,158,Homepage,View,270.0,1,Long
2840,69,10,906,Homepage,Click,219.0,1,Long
2841,24,11,968,Checkout,Purchase,130.0,1,Long
2842,11,3,1063,ProductPage,View,156.0,1,Long
2843,11,20,240,ProductPage,View,101.0,1,Medium
2844,62,16,1044,ProductPage,View,243.0,1,Long
2845,33,20,1079,Homepage,View,122.0,1,Long
2846,8,14,546,Homepage,View,109.0,1,Medium
2847,90,19,989,ProductPage,View,127.0,1,Long
2848,15,17,879,ProductPage,View,128.0,1,Long
2849,71,18,528,ProductPage,View,198.0,1,Long
2850,54,7,596,ProductPage,View,166.0,1,Long
2851,93,13,487,ProductPage,View,118.0,1,Medium
2852,25,11,632,Homepage,Click,160.0,1,Long
2853,30,18,1099,ProductPage,Click,293.0,1,Long
2854,20,15,990,Checkout,Purchase,223.0,1,Long
2855,47,9,238,Homepage,Click,138.0,1,Long
2856,40,1,32,Homepage,Click,250.0,1,Long
2857,42,14,767,Homepage,View,15.0,1,Short
2858,45,7,316,Homepage,Click,153.0,1,Long
2859,23,6,565,Homepage,View,275.0,1,Long
2860,83,16,796,Homepage,Click,138.0,1,Long
2861,38,14,1058,ProductPage,Click,58.0,1,Medium
2862,24,16,660,Homepage,View,196.0,1,Long
2863,28,10,131,Homepage,Click,266.0,1,Long
2864,63,2,83,Homepage,Click,233.0,1,Long
2865,73,12,854,Homepage,View,38.0,1,Medium
2866,43,9,633,ProductPage,View,148.0,1,Long
2867,92,4,380,Homepage,View,190.0,1,Long
2868,70,10,215,ProductPage,View,81.0,1,Medium
2869,47,17,69,ProductPage,View,24.0,1,Short
2870,42,4,400,ProductPage,View,16.0,1,Short
2871,15,19,369,ProductPage,View,204.0,1,Long
2872,71,1,591,Homepage,View,263.0,1,Long
2873,17,2,987,ProductPage,View,192.0,1,Long
2874,36,12,946,Checkout,Drop-off,,1,Long
2875,51,19,61,Homepage,View,106.0,1,Medium
2876,59,4,214,Checkout,Drop-off,,1,Long
2877,99,12,283,Checkout,Drop-off,,1,Long
2878,26,16,966,ProductPage,View,260.0,1,Long
2879,94,10,558,Homepage,View,125.0,1,Long
2880,80,16,66,ProductPage,View,278.0,1,Long
2881,32,5,557,Homepage,View,117.0,1,Medium
2882,63,14,105,Checkout,Drop-off,,1,Long
2883,20,19,673,Homepage,Click,105.0,1,Medium
2884,85,9,147,ProductPage,Click,78.0,1,Medium
2885,52,9,246,ProductPage,Click,273.0,1,Long
2886,71,4,834,Checkout,Purchase,165.0,1,Long
2887,84,15,699,ProductPage,View,176.0,1,Long
2888,71,14,466,Checkout,Drop-off,,1,Long
2889,59,4,107,Homepage,View,230.0,1,Long
2890,28,10,62,ProductPage,View,256.0,1,Long
2891,99,19,1088,ProductPage,View,38.0,1,Medium
2892,35,1,1032,Checkout,Drop-off,,1,Long
2893,100,9,84,Homepage,View,278.0,1,Long
2894,28,17,84,Checkout,Drop-off,,1,Long
2895,78,5,883,Homepage,View,72.0,1,Medium
2896,87,15,155,Homepage,View,91.0,1,Medium
2897,75,13,76,Homepage,View,242.0,1,Long
2898,74,9,374,Homepage,Click,212.0,1,Long
2899,38,13,154,ProductPage,Click,100.0,1,Medium
2900,28,10,415,Homepage,Click,63.0,1,Medium
2901,53,8,617,Checkout,Purchase,135.0,1,Long
2902,86,1,494,Homepage,View,45.0,1,Medium
2903,69,7,362,ProductPage,View,149.0,1,Long
2904,48,5,100,Checkout,Drop-off,,1,Long
2905,18,1,102,Checkout,Drop-off,,1,Long
2906,91,1,36,Homepage,View,292.0,1,Long
2907,59,11,197,Homepage,View,255.0,1,Long
2908,87,11,670,Checkout,Drop-off,,1,Long
2909,28,3,1026,Homepage,View,290.0,1,Long
2910,91,3,444,ProductPage,View,100.0,1,Medium
2911,43,15,206,Homepage,View,77.0,1,Medium
2912,64,19,464,Checkout,Drop-off,,1,Long
2913,35,10,265,Homepage,Click,89.0,1,Medium
2914,79,1,849,Homepage,View,33.0,1,Medium
2915,75,15,55,Checkout,Drop-off,,1,Long
2916,42,6,366,ProductPage,View,241.0,1,Long
2917,93,2,315,Checkout,Drop-off,,1,Long
2918,44,4,76,Homepage,View,289.0,1,Long
2919,50,20,320,Homepage,Click,273.0,1,Long
2920,83,17,989,Homepage,View,281.0,1,Long
2921,55,4,393,ProductPage,View,37.0,1,Medium
2922,62,11,939,ProductPage,View,130.0,1,Long
2923,28,15,285,ProductPage,View,186.0,1,Long
2924,51,3,976,Homepage,Click,185.0,1,Long
2925,24,8,347,ProductPage,Click,244.0,1,Long
2926,57,18,416,ProductPage,Click,124.0,1,Long
2927,81,12,759,Homepage,Click,289.0,1,Long
2928,52,15,599,Homepage,View,262.0,1,Long
2929,30,8,903,Homepage,Click,14.0,1,Short
2930,37,4,371,ProductPage,Click,177.0,1,Long
2931,22,7,1092,ProductPage,Click,209.0,1,Long
2932,22,19,674,Homepage,Click,181.0,1,Long
2933,79,2,934,Checkout,Purchase,131.0,1,Long
2934,40,11,609,ProductPage,View,145.0,1,Long
2935,99,3,126,Homepage,Click,82.0,1,Medium
2936,68,18,936,ProductPage,Drop-off,,1,Long
2937,89,4,304,Homepage,Click,131.0,1,Long
2938,24,18,560,Checkout,Purchase,255.0,1,Long
2939,6,9,416,ProductPage,View,249.0,1,Long
2940,77,1,249,Homepage,Click,201.0,1,Long
2941,69,5,538,Homepage,Click,230.0,1,Long
2942,74,7,109,Checkout,Purchase,296.0,1,Long
2943,72,16,310,Homepage,View,264.0,1,Long
2944,87,8,803,Homepage,Click,79.0,1,Medium
2945,50,17,760,ProductPage,Click,144.0,1,Long
2946,43,7,478,ProductPage,Click,228.0,1,Long
2947,68,10,337,Homepage,View,43.0,1,Medium
2948,47,7,443,Homepage,Click,149.0,1,Long
2949,55,11,53,Checkout,Purchase,194.0,1,Long
2950,28,8,290,Homepage,Click,278.0,1,Long
2951,54,11,524,ProductPage,Click,101.0,1,Medium
2952,77,19,253,Homepage,View,110.0,1,Medium
2953,69,8,349,Checkout,Drop-off,,1,Long
2954,54,15,138,Checkout,Drop-off,,1,Long
2955,10,3,162,Homepage,Click,267.0,1,Long
2956,77,18,1077,Homepage,View,263.0,1,Long
2957,83,2,855,Homepage,View,214.0,1,Long
2958,24,4,652,Homepage,View,234.0,1,Long
2959,98,9,57,Checkout,Drop-off,,1,Long
2960,50,17,1034,Checkout,Drop-off,,1,Long
2961,2,1,463,Checkout,Drop-off,,1,Long
2962,9,20,757,Checkout,Drop-off,,1,Long
2963,35,8,799,Homepage,Click,58.0,1,Medium
2964,50,8,1081,Homepage,View,116.0,1,Medium
2965,84,10,544,Homepage,View,90.0,1,Medium
2966,84,11,935,Checkout,Drop-off,,1,Long
2967,81,2,141,ProductPage,View,120.0,1,Medium
2968,51,9,153,ProductPage,View,209.0,1,Long
2969,17,9,1058,ProductPage,View,295.0,1,Long
2970,90,11,638,Homepage,Click,36.0,1,Medium
2971,10,19,522,Homepage,View,138.0,1,Long
2972,87,12,868,ProductPage,View,68.0,1,Medium
2973,26,15,695,ProductPage,View,239.0,1,Long
2974,35,19,528,ProductPage,View,211.0,1,Long
2975,88,11,104,Homepage,View,102.0,1,Medium
2976,52,13,1073,Homepage,View,41.0,1,Medium
2977,8,13,557,Homepage,Click,284.0,1,Long
2978,37,16,609,Homepage,Click,279.0,1,Long
2979,71,18,703,ProductPage,Click,30.0,1,Medium
2980,76,5,465,Homepage,Click,191.0,1,Long
2981,10,14,497,ProductPage,Click,284.0,1,Long
2982,92,16,68,Checkout,Purchase,86.0,1,Medium
2983,82,20,392,Homepage,Click,209.0,1,Long
2984,8,19,1121,Checkout,Purchase,283.0,1,Long
2985,51,14,508,Homepage,View,69.0,1,Medium
2986,77,8,697,ProductPage,View,284.0,1,Long
2987,71,15,571,Homepage,Click,182.0,1,Long
2988,46,6,168,Checkout,Purchase,43.0,1,Medium
2989,17,9,927,Checkout,Drop-off,,1,Long
2990,15,12,630,Checkout,Drop-off,,1,Long
2991,22,19,781,Homepage,View,193.0,1,Long
2992,63,8,303,Homepage,View,136.0,1,Long
2993,75,16,53,ProductPage,View,186.0,1,Long
2994,22,8,734,Homepage,View,72.0,1,Medium
2995,9,7,1078,Homepage,View,83.0,1,Medium
2996,40,15,864,Homepage,View,150.0,1,Long
2997,56,18,212,Homepage,View,54.0,1,Medium
2998,60,16,210,Homepage,Click,68.0,1,Medium
2999,63,19,369,Checkout,Purchase,21.0,1,Short
3000,2,12,846,Homepage,View,68.0,1,Medium
3001,78,3,960,Homepage,View,66.0,1,Medium
3002,3,8,477,Homepage,View,288.0,1,Long
3003,19,16,32,ProductPage,View,293.0,1,Long
3004,61,18,1085,Homepage,View,70.0,1,Medium
3005,30,16,861,Homepage,View,150.0,1,Long
3006,66,10,214,Checkout,Drop-off,,1,Long
3007,63,17,127,ProductPage,View,236.0,1,Long
3008,46,17,967,Homepage,View,129.0,1,Long
3009,58,11,644,Homepage,View,73.0,1,Medium
3010,91,17,53,ProductPage,View,228.0,1,Long
3011,34,19,752,Checkout,Drop-off,,1,Long
3012,55,5,377,Checkout,Drop-off,,1,Long
3013,60,20,861,Checkout,Drop-off,,1,Long
3014,56,9,167,ProductPage,View,246.0,1,Long
3015,83,15,821,Homepage,View,64.0,1,Medium
3016,43,2,859,ProductPage,View,279.0,1,Long
3017,88,20,1125,Checkout,Drop-off,,1,Long
3018,78,13,355,ProductPage,View,23.0,1,Short
3019,92,6,451,ProductPage,View,163.0,1,Long
3020,5,15,140,Homepage,View,164.0,1,Long
3021,19,12,876,ProductPage,View,266.0,1,Long
3022,68,18,793,Homepage,View,120.0,1,Medium
3023,62,2,127,Homepage,Click,20.0,1,Short
3024,67,14,359,Homepage,Click,242.0,1,Long
3025,92,5,273,Homepage,View,244.0,1,Long
3026,51,20,1077,ProductPage,View,243.0,1,Long
3027,93,19,90,Checkout,Drop-off,,1,Long
3028,52,9,115,ProductPage,View,192.0,1,Long
3029,88,16,1056,Homepage,Click,139.0,1,Long
3030,32,7,955,Homepage,View,203.0,1,Long
3031,10,19,235,Homepage,View,190.0,1,Long
3032,60,3,650,Homepage,Click,247.0,1,Long
3033,5,6,555,ProductPage,Click,31.0,1,Medium
3034,78,5,624,Homepage,Click,277.0,1,Long
3035,7,7,136,Homepage,View,130.0,1,Long
3036,32,20,109,ProductPage,View,109.0,1,Medium
3037,8,14,630,Checkout,Drop-off,,1,Long
3038,11,18,185,ProductPage,View,157.0,1,Long
3039,15,13,561,Homepage,Click,98.0,1,Medium
3040,97,12,121,Checkout,Purchase,207.0,1,Long
3041,48,13,696,ProductPage,View,194.0,1,Long
3042,33,15,1123,Homepage,Click,149.0,1,Long
3043,55,3,899,ProductPage,Click,247.0,1,Long
3044,88,5,97,Checkout,Purchase,219.0,1,Long
3045,31,15,210,Homepage,View,72.0,1,Medium
3046,99,12,412,ProductPage,View,262.0,1,Long
3047,10,9,712,Homepage,Click,227.0,1,Long
3048,53,13,299,ProductPage,Click,136.0,1,Long
3049,49,15,138,Checkout,Purchase,283.0,1,Long
3050,84,14,1015,ProductPage,View,206.0,1,Long
3051,94,10,496,Homepage,Click,147.0,1,Long
3052,25,10,1105,ProductPage,Click,252.0,1,Long
3053,33,4,309,Homepage,View,34.0,1,Medium
3054,74,14,329,Homepage,View,159.0,1,Long
3055,100,4,394,ProductPage,View,157.0,1,Long
3056,82,5,974,Homepage,Click,162.0,1,Long
3057,60,1,745,Homepage,Click,278.0,1,Long
3058,37,20,827,ProductPage,Click,44.0,1,Medium
3059,45,9,897,ProductPage,Click,275.0,1,Long
3060,22,6,203,Checkout,Purchase,105.0,1,Medium
3061,77,13,262,Homepage,View,211.0,1,Long
3062,20,16,236,Checkout,Drop-off,,1,Long
3063,58,6,408,Homepage,View,56.0,1,Medium
3064,73,15,675,Checkout,Drop-off,,1,Long
3065,10,5,1022,Homepage,View,261.0,1,Long
3066,63,15,1126,Homepage,View,144.0,1,Long
3067,50,10,836,Homepage,View,21.0,1,Short
3068,13,12,935,Homepage,View,143.0,1,Long
3069,92,12,969,Homepage,View,145.0,1,Long
3070,84,12,874,ProductPage,View,290.0,1,Long
3071,16,4,299,ProductPage,View,214.0,1,Long
3072,73,13,49,Checkout,Drop-off,,1,Long
3073,50,5,182,ProductPage,View,216.0,1,Long
3074,82,4,886,ProductPage,View,214.0,1,Long
3075,12,8,215,ProductPage,View,287.0,1,Long
3076,52,14,960,Homepage,Click,152.0,1,Long
3077,1,1,474,Homepage,View,66.0,1,Medium
3078,53,10,307,Checkout,Drop-off,,1,Long
3079,45,14,57,Homepage,Click,29.0,1,Short
3080,3,1,39,Homepage,View,66.0,1,Medium
3081,5,2,110,Homepage,Click,237.0,1,Long
3082,23,1,1058,Homepage,View,40.0,1,Medium
3083,44,19,162,Checkout,Drop-off,,1,Long
3084,67,12,432,Homepage,View,69.0,1,Medium
3085,37,5,692,ProductPage,View,80.0,1,Medium
3086,47,1,501,Homepage,Click,167.0,1,Long
3087,90,11,153,Homepage,View,62.0,1,Medium
3088,24,20,934,Homepage,Click,20.0,1,Short
3089,62,14,235,Homepage,View,263.0,1,Long
3090,85,3,384,Checkout,Drop-off,,1,Long
3091,10,7,362,Homepage,View,196.0,1,Long
3092,98,10,331,Homepage,View,203.0,1,Long
3093,81,6,735,Homepage,View,258.0,1,Long
3094,69,12,723,ProductPage,View,101.0,1,Medium
3095,40,8,960,Checkout,Drop-off,,1,Long
3096,24,10,1115,Checkout,Drop-off,,1,Long
3097,38,18,231,ProductPage,View,138.0,1,Long
3098,29,19,643,Homepage,View,240.0,1,Long
3099,80,15,738,ProductPage,View,167.0,1,Long
3100,83,14,854,Homepage,View,112.0,1,Medium
3101,21,2,533,Homepage,View,236.0,1,Long
3102,99,15,568,Homepage,Click,222.0,1,Long
3103,23,20,964,ProductPage,Drop-off,,1,Long
3104,2,20,126,Homepage,View,21.0,1,Short
3105,84,12,284,Homepage,View,209.0,1,Long
3106,50,2,967,Homepage,Click,258.0,1,Long
3107,39,4,911,ProductPage,Click,232.0,1,Long
3108,4,16,706,Homepage,View,132.0,1,Long
3109,66,18,996,ProductPage,View,208.0,1,Long
3110,31,8,671,Homepage,Click,286.0,1,Long
3111,38,7,619,Homepage,View,177.0,1,Long
3112,85,13,147,ProductPage,View,237.0,1,Long
3113,93,1,853,ProductPage,View,36.0,1,Medium
3114,100,20,680,ProductPage,View,149.0,1,Long
3115,89,2,856,ProductPage,View,11.0,1,Short
3116,32,4,172,Checkout,Drop-off,,1,Long
3117,40,16,35,Homepage,Click,183.0,1,Long
3118,7,1,1077,Checkout,Purchase,73.0,1,Medium
3119,90,16,378,Homepage,Click,43.0,1,Medium
3120,80,8,344,Homepage,View,122.0,1,Long
3121,42,3,50,ProductPage,View,83.0,1,Medium
3122,93,19,644,Checkout,Drop-off,,1,Long
3123,77,4,831,Homepage,View,104.0,1,Medium
3124,70,20,85,Homepage,View,189.0,1,Long
3125,64,19,1100,Checkout,Drop-off,,1,Long
3126,3,5,198,ProductPage,View,132.0,1,Long
3127,94,20,423,Homepage,Click,39.0,1,Medium
3128,90,20,981,Homepage,Click,205.0,1,Long
3129,14,15,268,ProductPage,Click,192.0,1,Long
3130,12,1,67,ProductPage,Drop-off,,1,Long
3131,65,20,125,Checkout,Drop-off,,1,Long
3132,34,2,357,Homepage,Click,45.0,1,Medium
3133,71,11,1114,Homepage,Click,265.0,1,Long
3134,20,4,368,Homepage,Click,91.0,1,Medium
3135,50,15,61,Checkout,Purchase,235.0,1,Long
3136,39,15,375,Homepage,View,228.0,1,Long
3137,39,6,76,Homepage,View,67.0,1,Medium
3138,59,6,515,ProductPage,View,59.0,1,Medium
3139,71,13,270,Checkout,Drop-off,,1,Long
3140,11,20,424,Homepage,View,157.0,1,Long
3141,2,10,758,ProductPage,View,218.0,1,Long
3142,97,2,75,Homepage,Click,234.0,1,Long
3143,38,20,844,ProductPage,Click,180.0,1,Long
3144,79,11,464,Checkout,Purchase,108.0,1,Medium
3145,53,13,166,ProductPage,View,50.0,1,Medium
3146,83,20,303,Homepage,Click,37.0,1,Medium
3147,14,7,712,ProductPage,Click,125.0,1,Long
3148,88,12,964,Homepage,Click,63.0,1,Medium
3149,70,15,934,Checkout,Purchase,258.0,1,Long
3150,41,1,1058,Homepage,View,167.0,1,Long
3151,79,3,570,Homepage,Click,257.0,1,Long
3152,86,12,1011,Homepage,Click,82.0,1,Medium
3153,43,4,154,Homepage,View,176.0,1,Long
3154,49,13,756,ProductPage,View,121.0,1,Long
3155,66,18,833,Homepage,View,121.0,1,Long
3156,88,8,197,ProductPage,View,135.0,1,Long
3157,74,10,1051,Checkout,Drop-off,,1,Long
3158,23,10,877,Checkout,Drop-off,,1,Long
3159,84,4,343,Homepage,View,34.0,1,Medium
3160,71,15,514,Homepage,View,56.0,1,Medium
3161,78,11,808,ProductPage,View,184.0,1,Long
3162,92,17,947,ProductPage,View,249.0,1,Long
3163,11,14,736,Checkout,Drop-off,,1,Long
3164,95,15,104,Homepage,View,247.0,1,Long
3165,84,14,1032,Homepage,View,80.0,1,Medium
3166,45,9,604,Homepage,Click,266.0,1,Long
3167,62,8,676,Homepage,Click,89.0,1,Medium
3168,84,5,982,ProductPage,Click,32.0,1,Medium
3169,76,15,858,Homepage,Click,237.0,1,Long
3170,49,3,37,Checkout,Purchase,227.0,1,Long
3171,37,4,875,Homepage,View,124.0,1,Long
3172,48,3,903,Checkout,Drop-off,,1,Long
3173,58,5,569,Checkout,Drop-off,,1,Long
3174,1,15,152,Homepage,View,239.0,1,Long
3175,91,17,61,Homepage,Click,198.0,1,Long
3176,41,10,307,Homepage,View,203.0,1,Long
3177,100,19,280,ProductPage,View,194.0,1,Long
3178,53,15,528,ProductPage,View,16.0,1,Short
3179,100,12,527,Checkout,Drop-off,,1,Long
3180,78,5,295,ProductPage,View,106.0,1,Medium
3181,97,10,54,Homepage,Click,256.0,1,Long
3182,48,5,367,Homepage,Click,270.0,1,Long
3183,14,5,983,ProductPage,Click,176.0,1,Long
3184,34,19,989,Homepage,Click,260.0,1,Long
3185,80,8,313,ProductPage,Click,291.0,1,Long
3186,63,4,894,Homepage,Click,180.0,1,Long
3187,48,17,154,Homepage,Click,153.0,1,Long
3188,100,15,908,ProductPage,Click,23.0,1,Short
3189,43,5,519,Homepage,View,253.0,1,Long
3190,46,5,664,Checkout,Drop-off,,1,Long
3191,22,16,882,Homepage,Click,193.0,1,Long
3192,57,19,971,Homepage,Click,276.0,1,Long
3193,92,16,488,Checkout,Purchase,38.0,1,Medium
3194,93,20,403,ProductPage,View,223.0,1,Long
3195,86,19,614,ProductPage,View,167.0,1,Long
3196,28,19,1007,Homepage,View,124.0,1,Long
3197,82,17,99,ProductPage,View,233.0,1,Long
3198,63,16,242,Checkout,Drop-off,,1,Long
3199,99,4,740,Homepage,View,39.0,1,Medium
3200,69,11,601,Homepage,View,123.0,1,Long
3201,73,10,601,Homepage,View,116.0,1,Medium
3202,5,6,373,ProductPage,View,246.0,1,Long
3203,24,9,583,Homepage,View,68.0,1,Medium
3204,64,4,943,Homepage,View,54.0,1,Medium
3205,98,7,286,ProductPage,View,145.0,1,Long
3206,95,17,490,Homepage,View,198.0,1,Long
3207,68,9,882,ProductPage,View,60.0,1,Medium
3208,9,12,719,Homepage,View,29.0,1,Short
3209,27,17,724,Checkout,Drop-off,,1,Long
3210,61,7,34,Homepage,View,193.0,1,Long
3211,70,14,893,Checkout,Drop-off,,1,Long
3212,100,1,821,ProductPage,View,277.0,1,Long
3213,23,1,865,Homepage,View,250.0,1,Long
3214,89,1,97,Checkout,Drop-off,,1,Long
3215,74,14,1051,ProductPage,View,21.0,1,Short
3216,41,17,730,ProductPage,View,274.0,1,Long
3217,92,2,430,Homepage,View,223.0,1,Long
3218,97,10,741,Homepage,Click,171.0,1,Long
3219,12,9,624,Homepage,View,169.0,1,Long
3220,73,12,823,Homepage,Click,69.0,1,Medium
3221,96,4,925,Homepage,Click,59.0,1,Medium
3222,24,13,146,ProductPage,Click,116.0,1,Medium
3223,57,1,51,ProductPage,Drop-off,,1,Long
