engagement_key,product_key,date_key,campaign_id,content_type,likes,views_clicks_combined,engagement_score,views,clicks
1679,2,990,2,SOCIALMEDIA,1,858-38,,858,38
1680,20,87,16,Newsletter,920,5682-2221,,5682,2221
1681,7,909,12,video,4,681-61,,681,61
1682,3,239,4,Socialmedia,86,1860-361,,1860,361
1683,11,101,5,BLOG,626,7735-2945,,7735,2945
1684,6,726,18,SOCIALMEDIA,21,2451-151,,2451,151
1685,2,965,3,Newsletter,1,349-20,,349,20
1686,16,130,2,blog,234,7492-1801,,7492,1801
1687,2,512,2,video,7,229-30,,229,30
1688,17,270,15,SOCIALMEDIA,33,1889-173,,1889,173
1689,13,636,2,Video,10,1171-185,,1171,185
1690,18,1059,7,Video,0,760-21,,760,21
1691,7,962,5,Blog,1,914-63,,914,63
1692,15,79,6,SOCIALMEDIA,119,3662-918,,3662,918
1693,11,648,6,VIDEO,12,1148-226,,1148,226
1694,20,363,16,Newsletter,69,5017-718,,5017,718
1695,3,590,9,Blog,16,3072-197,,3072,197
1696,15,481,2,newsletter,40,5719-366,,5719,366
1697,1,215,16,NEWSLETTER,154,4724-1111,,4724,1111
1698,7,139,3,Socialmedia,607,6408-2800,,6408,2800
1699,11,638,16,NEWSLETTER,15,3158-220,,3158,220
1700,2,889,5,Blog,2,286-20,,286,20
1701,16,631,11,video,51,3614-230,,3614,230
1702,4,577,13,Video,196,4874-986,,4874,986
1703,1,859,4,newsletter,1,848-67,,848,67
1704,6,302,5,newsletter,38,1493-176,,1493,176
1705,8,116,5,socialmedia,502,9142-1364,,9142,1364
1706,14,1119,4,VIDEO,0,203-9,,203,9
1707,13,906,12,NEWSLETTER,2,481-38,,481,38
1708,16,793,3,Newsletter,7,3013-94,,3013,94
1709,14,151,16,Video,93,2386-518,,2386,518
1710,10,882,20,newsletter,17,1769-180,,1769,180
1711,10,822,7,VIDEO,8,603-81,,603,81
1712,7,596,9,Socialmedia,39,3117-348,,3117,348
1713,12,743,13,Newsletter,23,2078-136,,2078,136
1714,8,538,19,BLOG,80,3635-346,,3635,346
1715,15,76,11,Blog,1151,9195-3901,,9195,3901
1716,2,762,1,blog,3,295-29,,295,29
1717,19,822,13,Socialmedia,7,1924-136,,1924,136
1718,12,575,3,socialmedia,79,3552-882,,3552,882
1719,17,591,5,blog,112,3043-538,,3043,538
1720,20,626,7,socialmedia,13,1846-158,,1846,158
1721,9,268,19,Socialmedia,83,6906-541,,6906,541
1722,16,457,7,newsletter,83,3699-432,,3699,432
1723,5,737,13,socialmedia,26,2177-230,,2177,230
1724,17,332,14,Video,169,2080-467,,2080,467
1725,13,283,13,video,119,1557-401,,1557,401
1726,19,147,2,Video,145,3831-535,,3831,535
1727,11,242,3,Blog,241,4127-965,,4127,965
1728,6,761,5,Socialmedia,49,2951-369,,2951,369
1729,19,481,19,Socialmedia,202,3437-810,,3437,810
1730,15,872,8,Blog,2,1278-40,,1278,40
1731,6,1034,19,newsletter,0,556-24,,556,24
1732,6,806,3,socialmedia,19,2811-228,,2811,228
1733,3,653,17,blog,7,1770-87,,1770,87
1734,20,948,11,Socialmedia,2,776-49,,776,49
1735,1,245,12,SOCIALMEDIA,176,4302-1198,,4302,1198
1736,10,201,5,blog,358,5638-2300,,5638,2300
1737,10,789,6,Blog,5,1043-146,,1043,146
1738,20,923,10,Socialmedia,2,364-27,,364,27
1739,1,530,11,video,52,1693-235,,1693,235
1740,13,905,1,video,1,1282-68,,1282,68
1741,16,104,15,BLOG,1181,7359-2674,,7359,2674
1742,20,54,1,VIDEO,64,508-139,,508,139
1743,20,443,12,socialmedia,32,1955-183,,1955,183
1744,6,167,7,Newsletter,376,6624-1044,,6624,1044
1745,16,525,19,socialmedia,77,4093-835,,4093,835
1746,4,675,10,Newsletter,14,825-160,,825,160
1747,6,1003,9,BLOG,0,601-22,,601,22
1748,2,472,11,Newsletter,32,2365-178,,2365,178
1749,1,688,2,Blog,129,3912-677,,3912,677
1750,13,750,12,newsletter,17,2760-118,,2760,118
1751,12,239,8,NEWSLETTER,58,1237-340,,1237,340
1752,7,381,10,Newsletter,46,1765-373,,1765,373
1753,2,463,17,socialmedia,210,4758-863,,4758,863
1754,12,349,15,newsletter,365,6821-1786,,6821,1786
1755,11,360,15,Blog,60,1901-209,,1901,209
1756,10,248,13,SOCIALMEDIA,316,2702-848,,2702,848
1757,2,1044,14,VIDEO,0,479-18,,479,18
1758,11,300,20,Socialmedia,447,6840-1294,,6840,1294
1759,8,634,19,Newsletter,3,301-33,,301,33
1760,6,528,10,blog,218,4504-803,,4504,803
1761,20,473,7,Video,28,741-214,,741,214
1762,5,968,13,Video,0,571-13,,571,13
1763,13,279,18,Socialmedia,303,4562-960,,4562,960
1764,18,773,18,socialmedia,38,2242-328,,2242,328
1765,16,763,4,Blog,12,1701-146,,1701,146
1766,3,331,10,video,223,3633-878,,3633,878
1767,14,664,6,video,10,896-69,,896,69
1768,14,430,5,video,397,5074-1437,,5074,1437
1769,18,808,17,VIDEO,3,1799-94,,1799,94
1770,1,1042,8,newsletter,0,558-7,,558,7
1771,3,749,17,Newsletter,46,3384-371,,3384,371
1772,6,619,20,socialmedia,22,2050-269,,2050,269
1773,19,1110,8,video,0,480-6,,480,6
1774,11,988,19,newsletter,1,705-29,,705,29
1775,17,1031,15,newsletter,0,532-20,,532,20
1776,2,574,2,newsletter,33,2859-232,,2859,232
1777,3,497,3,blog,3,640-61,,640,61
1778,20,186,5,socialmedia,176,3264-474,,3264,474
1779,20,269,11,Newsletter,359,7688-2234,,7688,2234
1780,17,1038,6,blog,0,743-14,,743,14
1781,13,172,13,video,317,3042-749,,3042,749
1782,12,667,7,Socialmedia,18,929-161,,929,161
1783,14,272,11,newsletter,436,5153-1276,,5153,1276
1784,7,877,1,blog,8,1699-130,,1699,130
1785,7,225,20,Socialmedia,846,6879-2422,,6879,2422
1786,9,112,9,Newsletter,72,1455-231,,1455,231
1787,11,932,3,socialmedia,0,252-8,,252,8
1788,15,261,13,SOCIALMEDIA,242,7447-2462,,7447,2462
1789,14,1081,14,blog,0,30-0,,30,0
1790,5,525,5,Socialmedia,114,3289-440,,3289,440
1791,8,417,12,VIDEO,150,4835-872,,4835,872
1792,15,223,5,socialmedia,657,5903-2396,,5903,2396
1793,7,280,5,BLOG,37,852-251,,852,251
1794,8,508,9,video,277,5150-1425,,5150,1425
1795,8,1103,4,socialmedia,0,383-4,,383,4
1796,5,632,6,BLOG,27,1638-328,,1638,328
1797,19,954,18,Video,0,367-15,,367,15
1798,4,187,5,Blog,304,2869-875,,2869,875
1799,10,148,13,Socialmedia,92,2802-723,,2802,723
1800,16,651,18,newsletter,192,4274-894,,4274,894
1801,12,99,16,socialmedia,739,8806-3547,,8806,3547
1802,5,719,11,Newsletter,31,2267-336,,2267,336
1803,8,95,17,Socialmedia,271,5407-2398,,5407,2398
1804,3,340,8,Socialmedia,252,6258-2159,,6258,2159
1805,1,511,6,SOCIALMEDIA,144,3412-947,,3412,947
1806,7,90,5,Newsletter,836,8859-2675,,8859,2675
1807,3,778,1,SOCIALMEDIA,4,255-39,,255,39
1808,7,533,19,Socialmedia,148,4480-1057,,4480,1057
1809,7,927,1,VIDEO,1,490-40,,490,40
1810,7,276,12,video,116,7352-781,,7352,781
1811,13,200,14,blog,356,5849-1010,,5849,1010
1812,2,710,11,Video,55,2920-501,,2920,501
1813,14,436,12,Blog,200,4543-1407,,4543,1407
1814,15,1060,3,Blog,0,89-1,,89,1
1815,12,1094,3,video,0,627-21,,627,21
1816,13,65,19,Socialmedia,147,1722-811,,1722,811
1817,3,136,8,Newsletter,412,4437-1178,,4437,1178
1818,2,540,3,blog,31,1246-241,,1246,241
1819,2,349,4,socialmedia,139,3562-446,,3562,446
1820,11,591,13,socialmedia,66,2774-480,,2774,480
1821,15,914,3,VIDEO,4,683-50,,683,50
1822,15,269,5,video,47,424-131,,424,131
1823,17,293,18,SOCIALMEDIA,729,7126-2167,,7126,2167
1824,7,1071,15,Blog,0,112-2,,112,2
1825,12,1077,6,Blog,0,647-22,,647,22
1826,20,796,13,Video,1,724-54,,724,54
1827,11,852,2,video,5,465-48,,465,48
1828,14,922,14,socialmedia,5,1739-68,,1739,68
1829,18,640,7,BLOG,2,178-22,,178,22
1830,5,656,4,Socialmedia,45,1193-245,,1193,245
1831,5,103,9,VIDEO,402,3517-1347,,3517,1347
1832,16,1080,1,Socialmedia,0,279-5,,279,5
1833,1,771,17,Newsletter,5,972-70,,972,70
1834,14,379,9,Newsletter,472,6406-1474,,6406,1474
1835,4,862,9,Blog,8,1289-78,,1289,78
1836,20,91,17,Socialmedia,164,3803-499,,3803,499
1837,16,130,12,blog,39,1042-241,,1042,241
1838,1,1082,20,Blog,0,157-6,,157,6
1839,2,412,16,Blog,4,837-57,,837,57
1840,3,62,12,Blog,774,9107-1947,,9107,1947
1841,5,159,6,Video,313,2322-721,,2322,721
1842,16,384,20,Video,131,3222-526,,3222,526
1843,13,1097,12,VIDEO,0,739-25,,739,25
1844,17,976,12,socialmedia,0,884-20,,884,20
1845,13,908,15,Blog,1,924-21,,924,21
1846,16,350,3,Socialmedia,74,955-296,,955,296
1847,8,1005,1,Socialmedia,0,1043-13,,1043,13
1848,11,766,2,video,6,1619-68,,1619,68
1849,1,649,16,newsletter,60,2856-591,,2856,591
1850,13,64,9,video,997,7877-2784,,7877,2784
1851,7,414,17,blog,290,6352-1232,,6352,1232
1852,17,746,8,Video,4,266-29,,266,29
1853,13,59,5,Video,227,7901-1266,,7901,1266
1854,19,725,7,blog,7,1904-164,,1904,164
1855,6,79,6,BLOG,129,1746-523,,1746,523
1856,10,984,17,BLOG,2,1267-41,,1267,41
1857,14,931,9,Newsletter,1,423-18,,423,18
1858,9,999,18,Video,0,575-21,,575,21
1859,4,1002,2,Socialmedia,0,205-6,,205,6
1860,16,180,15,blog,1203,7759-3142,,7759,3142
1861,6,1115,17,Socialmedia,0,476-17,,476,17
1862,13,1011,15,VIDEO,0,417-16,,417,16
1863,14,685,9,newsletter,33,3984-702,,3984,702
1864,20,375,6,Blog,166,5207-1548,,5207,1548
1865,17,431,1,Socialmedia,51,781-226,,781,226
1866,8,807,11,NEWSLETTER,12,1459-110,,1459,110
1867,5,625,11,blog,126,2772-567,,2772,567
1868,17,490,2,blog,61,3875-494,,3875,494
1869,16,1019,5,Newsletter,0,342-4,,342,4
1870,19,146,13,blog,300,3178-819,,3178,819
1871,15,596,13,video,17,1438-101,,1438,101
1872,9,307,10,Newsletter,223,6584-1179,,6584,1179
1873,7,1063,13,Newsletter,0,735-35,,735,35
1874,11,458,4,VIDEO,175,4160-839,,4160,839
1875,12,636,18,blog,85,4208-483,,4208,483
1876,3,846,17,Video,1,740-26,,740,26
1877,11,895,17,Blog,0,77-7,,77,7
1878,5,231,13,Blog,272,7350-770,,7350,770
1879,5,771,4,video,6,2165-111,,2165,111
1880,9,834,8,Newsletter,0,237-18,,237,18
1881,13,540,17,video,24,3848-369,,3848,369
1882,18,881,18,blog,0,356-8,,356,8
1883,7,986,12,Socialmedia,0,237-5,,237,5
1884,15,1029,18,Blog,0,113-4,,113,4
1885,10,517,18,Newsletter,57,3685-468,,3685,468
1886,11,253,7,video,63,2366-396,,2366,396
1887,4,549,16,socialmedia,49,1316-339,,1316,339
1888,10,1114,17,video,0,50-2,,50,2
1889,4,952,6,VIDEO,0,32-2,,32,2
1890,15,278,8,blog,553,7140-1615,,7140,1615
1891,2,395,16,video,151,4340-570,,4340,570
1892,14,851,4,socialmedia,0,401-10,,401,10
1893,20,614,8,SOCIALMEDIA,48,1880-333,,1880,333
1894,13,389,16,socialmedia,262,5488-1144,,5488,1144
1895,10,322,5,Newsletter,254,6292-1058,,6292,1058
1896,3,725,1,Socialmedia,5,866-96,,866,96
1897,14,370,18,NEWSLETTER,4,351-28,,351,28
1898,7,843,19,blog,2,542-33,,542,33
1899,14,164,9,socialmedia,169,2152-643,,2152,643
1900,3,583,1,SOCIALMEDIA,34,868-205,,868,205
1901,2,849,20,NEWSLETTER,7,992-102,,992,102
1902,3,240,10,Blog,87,4584-907,,4584,907
1903,16,1017,20,Newsletter,1,680-21,,680,21
1904,10,311,3,VIDEO,25,3186-250,,3186,250
1905,1,171,13,Socialmedia,1016,6524-2422,,6524,2422
1906,15,841,1,SOCIALMEDIA,11,1627-185,,1627,185
1907,17,448,5,blog,27,791-200,,791,200
1908,11,659,4,SOCIALMEDIA,2,261-18,,261,18
1909,15,396,12,Socialmedia,171,5160-657,,5160,657
1910,8,223,7,socialmedia,44,851-327,,851,327
1911,14,129,5,NEWSLETTER,108,3395-399,,3395,399
1912,10,279,8,Video,36,1123-137,,1123,137
1913,7,952,4,newsletter,0,509-9,,509,9
1914,6,468,4,NEWSLETTER,142,3935-1057,,3935,1057
1915,10,155,6,Blog,167,1556-465,,1556,465
1916,15,458,14,video,188,5893-689,,5893,689
1917,18,370,6,newsletter,110,6000-923,,6000,923
1918,12,394,2,Socialmedia,136,5318-662,,5318,662
1919,9,1027,7,blog,0,589-18,,589,18
1920,8,504,8,Newsletter,112,5164-655,,5164,655
1921,3,730,8,socialmedia,4,1300-58,,1300,58
1922,13,101,16,VIDEO,362,9102-2705,,9102,2705
1923,19,1052,9,Socialmedia,0,321-8,,321,8
1924,12,619,16,Socialmedia,35,1393-233,,1393,233
1925,15,788,13,Blog,7,1324-169,,1324,169
1926,12,661,7,video,42,3180-297,,3180,297
1927,5,576,9,Blog,33,1833-274,,1833,274
1928,17,927,5,VIDEO,2,452-39,,452,39
1929,6,314,16,VIDEO,235,4748-1178,,4748,1178
1930,13,659,15,Video,22,2303-490,,2303,490
1931,1,276,7,Socialmedia,501,3953-1506,,3953,1506
1932,15,962,4,Socialmedia,1,1049-29,,1049,29
1933,20,306,11,Video,96,6067-1230,,6067,1230
1934,9,267,14,blog,205,6707-868,,6707,868
1935,17,1036,6,Video,0,882-18,,882,18
1936,7,807,5,blog,10,2073-126,,2073,126
1937,5,1051,5,Blog,0,193-3,,193,3
1938,18,729,19,Newsletter,28,1532-267,,1532,267
1939,1,595,15,NEWSLETTER,25,569-131,,569,131
1940,7,1083,6,Video,0,207-4,,207,4
1941,6,689,2,blog,14,2908-195,,2908,195
1942,5,364,2,Video,249,6758-1704,,6758,1704
1943,7,721,18,video,3,400-18,,400,18
1944,1,738,9,VIDEO,2,1396-54,,1396,54
1945,8,501,11,newsletter,121,4996-1341,,4996,1341
1946,14,866,15,Newsletter,7,672-68,,672,68
1947,1,326,15,newsletter,31,423-115,,423,115
1948,4,633,1,socialmedia,10,1781-115,,1781,115
1949,2,1051,13,Newsletter,0,136-2,,136,2
1950,13,674,16,Socialmedia,21,1218-181,,1218,181
1951,1,402,7,Blog,165,4890-1495,,4890,1495
1952,8,504,9,Video,56,1756-487,,1756,487
1953,11,473,13,Socialmedia,2,472-35,,472,35
1954,19,249,20,socialmedia,325,7238-1239,,7238,1239
1955,12,985,10,video,1,1078-51,,1078,51
1956,8,767,7,blog,6,496-45,,496,45
1957,6,1022,18,Newsletter,0,220-3,,220,3
1958,9,866,16,Newsletter,7,1798-89,,1798,89
1959,5,613,18,socialmedia,160,3700-768,,3700,768
1960,20,1021,17,Socialmedia,0,262-4,,262,4
1961,20,329,12,blog,193,6214-1844,,6214,1844
1962,5,563,17,Socialmedia,53,3736-311,,3736,311
1963,7,913,16,NEWSLETTER,0,130-11,,130,11
1964,18,281,14,Blog,50,6270-563,,6270,563
1965,15,745,3,blog,59,3239-491,,3239,491
1966,11,908,4,Newsletter,8,1001-89,,1001,89
1967,20,1067,11,SOCIALMEDIA,0,358-7,,358,7
1968,1,459,17,newsletter,41,2101-204,,2101,204
1969,6,366,7,newsletter,78,2369-568,,2369,568
1970,4,1079,5,socialmedia,0,580-12,,580,12
1971,6,1046,7,Socialmedia,0,868-10,,868,10
1972,6,437,14,Video,118,4259-651,,4259,651
1973,7,210,10,BLOG,389,5847-1018,,5847,1018
1974,8,149,8,Blog,531,5781-2252,,5781,2252
1975,10,588,13,socialmedia,18,1990-102,,1990,102
1976,3,402,6,Blog,72,2323-389,,2323,389
1977,13,312,12,Socialmedia,138,3602-1164,,3602,1164
1978,8,660,9,newsletter,10,689-124,,689,124
1979,14,184,18,socialmedia,221,1649-567,,1649,567
1980,11,1080,17,newsletter,0,827-34,,827,34
1981,8,557,6,BLOG,10,503-50,,503,50
1982,4,780,20,VIDEO,30,1988-291,,1988,291
1983,17,1074,18,NEWSLETTER,0,334-8,,334,8
1984,10,867,1,NEWSLETTER,0,378-21,,378,21
1985,13,268,12,NEWSLETTER,87,6273-531,,6273,531
1986,20,877,1,Newsletter,8,2109-92,,2109,92
1987,6,515,8,Video,157,2910-577,,2910,577
1988,12,259,9,SOCIALMEDIA,179,6133-1979,,6133,1979
1989,7,683,13,Socialmedia,13,729-69,,729,69
1990,4,1029,4,socialmedia,0,204-3,,204,3
1991,3,1109,5,Blog,0,62-1,,62,1
1992,19,605,14,VIDEO,141,4186-640,,4186,640
1993,20,662,8,NEWSLETTER,26,673-132,,673,132
1994,8,688,8,blog,36,2605-424,,2605,424
1995,6,1072,16,Newsletter,1,792-34,,792,34
1996,10,607,11,Socialmedia,25,1115-178,,1115,178
1997,11,413,11,Video,29,1039-162,,1039,162
1998,16,299,12,Video,229,3101-843,,3101,843
1999,1,1016,5,Video,0,601-11,,601,11
2000,8,426,17,Blog,177,4113-979,,4113,979
2001,2,753,1,SOCIALMEDIA,47,3040-278,,3040,278
2002,18,1047,3,Socialmedia,0,905-22,,905,22
2003,4,1045,18,Newsletter,0,66-2,,66,2
2004,11,911,19,NEWSLETTER,12,1464-130,,1464,130
2005,8,1118,14,VIDEO,1,673-30,,673,30
2006,12,241,19,Newsletter,79,593-235,,593,235
2007,12,995,5,BLOG,1,1140-38,,1140,38
2008,5,579,1,Video,47,2457-424,,2457,424
2009,3,222,1,Socialmedia,222,6357-1084,,6357,1084
2010,4,807,4,Socialmedia,5,1981-66,,1981,66
2011,16,698,5,blog,16,1110-133,,1110,133
2012,9,506,7,Video,25,863-90,,863,90
2013,1,1098,12,Video,0,805-14,,805,14
2014,1,794,6,Video,12,2419-108,,2419,108
2015,15,840,15,Video,0,394-28,,394,28
2016,16,919,13,video,11,1855-142,,1855,142
2017,5,1092,16,blog,0,779-36,,779,36
2018,18,140,5,SOCIALMEDIA,285,3754-1215,,3754,1215
2019,2,377,1,newsletter,138,6725-1225,,6725,1225
2020,18,628,1,SOCIALMEDIA,48,3895-375,,3895,375
2021,6,1098,18,NEWSLETTER,0,265-7,,265,7
2022,14,220,19,socialmedia,158,1522-468,,1522,468
2023,19,820,12,video,5,1638-61,,1638,61
2024,14,922,8,Blog,2,929-25,,929,25
2025,4,1056,7,Newsletter,1,880-36,,880,36
2026,3,544,13,Socialmedia,12,857-179,,857,179
2027,9,897,20,Socialmedia,5,1665-89,,1665,89
2028,18,518,11,SOCIALMEDIA,3,462-55,,462,55
2029,11,985,5,Newsletter,0,686-9,,686,9
2030,8,96,1,socialmedia,318,4036-1459,,4036,1459
2031,1,553,16,SOCIALMEDIA,25,537-96,,537,96
2032,18,640,8,Video,7,1199-137,,1199,137
2033,13,638,16,video,54,4186-315,,4186,315
2034,1,397,7,Newsletter,16,400-114,,400,114
2035,10,364,19,Video,48,4173-620,,4173,620
2036,16,803,6,Newsletter,1,238-28,,238,28
2037,9,148,9,Blog,306,1991-784,,1991,784
2038,7,305,2,Newsletter,59,1919-384,,1919,384
2039,14,622,5,Blog,13,3641-257,,3641,257
2040,11,974,4,Video,0,55-2,,55,2
2041,15,919,10,Socialmedia,0,338-15,,338,15
2042,14,882,8,Blog,9,2208-88,,2208,88
2043,14,589,20,Blog,60,2851-515,,2851,515
2044,10,426,12,SOCIALMEDIA,46,4893-591,,4893,591
2045,16,841,18,blog,14,1350-173,,1350,173
2046,18,272,13,video,60,6292-570,,6292,570
2047,8,598,19,NEWSLETTER,25,2974-504,,2974,504
2048,12,1066,15,NEWSLETTER,1,816-40,,816,40
2049,11,809,13,Video,7,889-59,,889,59
2050,2,421,2,BLOG,163,2684-714,,2684,714
2051,3,118,5,video,320,5150-1458,,5150,1458
2052,9,69,19,socialmedia,112,3082-348,,3082,348
2053,1,1071,15,socialmedia,1,836-32,,836,32
2054,17,48,14,Video,430,3560-1267,,3560,1267
2055,8,51,17,Blog,855,6236-2447,,6236,2447
2056,2,625,7,NEWSLETTER,4,699-50,,699,50
2057,3,508,12,Newsletter,11,480-56,,480,56
2058,19,263,15,BLOG,157,3086-848,,3086,848
2059,11,789,4,newsletter,23,1677-187,,1677,187
2060,6,415,19,newsletter,266,4801-1018,,4801,1018
2061,8,886,18,Socialmedia,1,847-79,,847,79
2062,18,784,11,blog,19,1874-233,,1874,233
2063,6,224,18,BLOG,390,3226-1062,,3226,1062
2064,10,797,13,blog,21,2285-287,,2285,287
2065,1,1033,14,SOCIALMEDIA,0,60-1,,60,1
2066,6,239,16,NEWSLETTER,123,3200-580,,3200,580
2067,17,1009,12,Video,0,272-9,,272,9
2068,20,787,16,blog,7,2520-234,,2520,234
2069,18,106,19,Newsletter,485,6408-1762,,6408,1762
2070,5,409,5,newsletter,28,3557-234,,3557,234
2071,5,98,11,BLOG,289,7799-893,,7799,893
2072,3,1104,6,Video,0,573-13,,573,13
2073,1,466,16,Video,53,2036-363,,2036,363
2074,2,155,16,Newsletter,12,115-35,,115,35
2075,1,222,6,Blog,174,7692-647,,7692,647
2076,11,159,13,Socialmedia,1190,7961-3194,,7961,3194
2077,17,339,6,blog,236,3608-1008,,3608,1008
2078,8,336,14,Newsletter,55,4352-759,,4352,759
2079,7,948,18,Socialmedia,2,1035-38,,1035,38
2080,20,88,1,Blog,282,4610-1023,,4610,1023
2081,2,442,9,SOCIALMEDIA,94,4103-404,,4103,404
2082,1,1009,11,newsletter,1,723-22,,723,22
2083,19,311,12,NEWSLETTER,208,4685-752,,4685,752
2084,15,491,5,Socialmedia,205,4661-1127,,4661,1127
2085,13,246,10,SOCIALMEDIA,39,2521-350,,2521,350
2086,15,637,17,Newsletter,63,4123-349,,4123,349
2087,16,575,8,Blog,72,2247-388,,2247,388
2088,6,757,16,blog,21,1649-172,,1649,172
2089,19,285,15,socialmedia,102,5554-514,,5554,514
2090,11,1034,3,newsletter,0,226-10,,226,10
2091,1,346,6,socialmedia,79,5643-1027,,5643,1027
2092,10,38,12,video,444,3022-1497,,3022,1497
2093,4,358,17,Video,17,295-68,,295,68
2094,13,814,20,video,10,582-73,,582,73
2095,2,1029,3,SOCIALMEDIA,0,736-11,,736,11
2096,16,1096,5,Newsletter,0,56-2,,56,2
2097,3,725,6,Newsletter,22,1041-153,,1041,153
2098,16,506,7,Blog,119,3662-430,,3662,430
2099,1,656,2,Newsletter,7,2810-147,,2810,147
2100,19,862,13,Socialmedia,7,2380-188,,2380,188
2101,16,795,5,video,34,2935-331,,2935,331
2102,5,927,18,BLOG,0,969-35,,969,35
2103,11,210,20,newsletter,287,7509-1490,,7509,1490
2104,9,60,3,Blog,163,4839-628,,4839,628
2105,20,977,10,Video,0,1077-27,,1077,27
2106,5,662,11,NEWSLETTER,44,2949-297,,2949,297
2107,6,709,5,Newsletter,6,763-105,,763,105
2108,11,352,2,VIDEO,145,6255-671,,6255,671
2109,15,60,13,socialmedia,108,2596-775,,2596,775
2110,5,796,8,Blog,20,2071-269,,2071,269
2111,19,770,14,SOCIALMEDIA,62,3123-454,,3123,454
2112,18,220,3,NEWSLETTER,88,5770-715,,5770,715
2113,10,842,11,Video,8,1898-160,,1898,160
2114,2,1005,11,BLOG,0,184-9,,184,9
2115,11,78,7,video,246,6972-2070,,6972,2070
2116,4,447,18,Video,61,3314-618,,3314,618
2117,5,577,6,Newsletter,18,1977-271,,1977,271
2118,2,675,13,video,23,1157-165,,1157,165
2119,18,205,8,Newsletter,174,5631-879,,5631,879
2120,13,892,11,Video,1,174-18,,174,18
2121,18,668,3,Video,2,1103-48,,1103,48
2122,20,861,1,newsletter,14,1071-129,,1071,129
2123,1,688,19,newsletter,30,2043-178,,2043,178
2124,4,149,6,BLOG,42,526-170,,526,170
2125,19,480,18,video,23,1806-236,,1806,236
2126,9,567,13,video,1,64-10,,64,10
2127,9,824,5,Socialmedia,21,2728-196,,2728,196
2128,11,889,8,SOCIALMEDIA,7,2165-191,,2165,191
2129,10,835,19,VIDEO,6,757-58,,757,58
2130,12,791,15,Blog,5,1706-69,,1706,69
2131,1,570,8,SOCIALMEDIA,11,1753-113,,1753,113
2132,11,964,2,socialmedia,1,516-20,,516,20
2133,11,885,10,Newsletter,16,1793-196,,1793,196
2134,12,42,19,Socialmedia,283,5173-1033,,5173,1033
2135,3,165,9,newsletter,859,8730-3374,,8730,3374
2136,2,736,7,Newsletter,54,2783-381,,2783,381
2137,11,521,20,blog,3,154-13,,154,13
2138,4,280,5,socialmedia,87,2484-319,,2484,319
2139,5,851,9,blog,8,1669-91,,1669,91
2140,14,905,2,Newsletter,3,1214-88,,1214,88
2141,8,711,16,socialmedia,67,3242-530,,3242,530
2142,14,689,19,Blog,34,3755-484,,3755,484
2143,18,951,19,Socialmedia,4,1377-68,,1377,68
2144,13,855,2,Newsletter,9,1037-110,,1037,110
2145,19,707,7,socialmedia,8,3493-187,,3493,187
2146,12,554,18,Blog,20,1892-189,,1892,189
2147,16,641,14,socialmedia,49,3532-263,,3532,263
2148,12,1114,16,Socialmedia,1,929-36,,929,36
2149,12,300,15,Blog,520,6974-1894,,6974,1894
2150,1,362,7,SOCIALMEDIA,215,3221-1045,,3221,1045
2151,9,860,5,blog,2,887-105,,887,105
2152,10,275,12,VIDEO,143,1262-454,,1262,454
2153,4,264,19,Newsletter,157,2650-527,,2650,527
2154,3,825,17,BLOG,2,614-31,,614,31
2155,4,321,16,Video,1,127-13,,127,13
2156,15,67,19,BLOG,278,9673-1081,,9673,1081
2157,18,485,9,socialmedia,34,2290-198,,2290,198
2158,20,798,17,Socialmedia,9,1222-156,,1222,156
2159,1,557,12,video,186,4803-967,,4803,967
2160,4,417,10,socialmedia,221,3264-883,,3264,883
2161,17,987,1,socialmedia,0,26-1,,26,1
2162,4,642,17,blog,29,1837-142,,1837,142
2163,15,616,13,NEWSLETTER,57,2806-344,,2806,344
2164,1,626,3,socialmedia,9,518-57,,518,57
2165,17,463,19,socialmedia,53,3552-248,,3552,248
2166,3,1055,1,Newsletter,0,168-5,,168,5
2167,11,719,19,NEWSLETTER,38,3208-570,,3208,570
2168,2,691,19,Socialmedia,47,2010-376,,2010,376
2169,18,270,7,SOCIALMEDIA,30,633-81,,633,81
2170,3,698,17,blog,16,3115-139,,3115,139
2171,19,368,6,newsletter,11,1170-135,,1170,135
2172,15,483,13,newsletter,45,4529-577,,4529,577
2173,13,918,15,blog,0,441-12,,441,12
2174,19,930,8,Newsletter,1,711-20,,711,20
2175,8,768,4,Blog,8,1348-169,,1348,169
2176,9,657,7,SOCIALMEDIA,28,761-135,,761,135
2177,5,970,4,Video,0,907-17,,907,17
2178,19,106,14,BLOG,244,1462-665,,1462,665
2179,13,665,19,video,11,594-54,,594,54
